id,label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,clustering,pageranks,wta count,itf count,comp color
3184,Inna Sokolova,,6,19,25,6,21,27,9,0.303565891,0.330840346,2.00E-05,4,0,4,0.063333333,3.05E-05,0,27,brown
3186,Elisa Peth,,15,22,37,15,24,39,9,0.298530219,0.32590828,3.81E-05,0,0,4,0.069747902,7.00E-05,0,39,purple
3187,Moulika Ram,,2,11,13,2,12,14,9,0.293518019,0.312422216,1.50E-05,5,0,4,0.25,2.38E-05,0,14,green
3192,Chutharat Rungtein,,1,9,10,1,10,11,10,0.277588749,0.298912236,2.14E-04,5,0,4,0.022222223,1.70E-05,0,11,green
3194,Jana Juricova,,52,40,92,54,41,95,9,0.299333456,0.331808616,7.53E-05,1,0,4,0.126169473,2.16E-04,1,94,red
3195,Stefania Boffa,,76,73,149,84,79,163,9,0.324860632,0.362359875,9.83E-04,4,0,4,0.070921987,2.83E-04,0,163,brown
3196,Yasmin Clarke,,46,47,93,46,50,96,9,0.322718882,0.356954943,4.92E-04,4,0,4,0.042124543,1.52E-04,0,96,brown
3199,Ksenia Kuznetsova,,6,13,19,6,13,19,9,0.294755224,0.317316666,1.93E-05,0,0,4,0.098039217,2.99E-05,0,19,purple
3209,Michaela Johansson,,66,56,122,71,61,132,9,0.316787471,0.352577136,4.73E-04,4,0,4,0.063881524,2.48E-04,3,129,brown
3212,Kelly Mccain,,3,10,13,3,10,13,9,0.270561574,0.294478493,2.29E-07,1,0,4,0.237179488,3.17E-05,1,12,red
3215,Lisa Whybourn,,88,92,180,97,100,197,9,0.33598737,0.374827651,8.64E-04,0,0,4,0.073587768,3.03E-04,0,197,purple
3216,Vanessa Wellauer,,27,34,61,28,37,65,9,0.301138111,0.331098221,2.82E-04,4,0,4,0.040983606,1.18E-04,0,65,brown
3218,Ines Fontanarosa,,3,10,13,3,10,13,9,0.290263283,0.310806622,2.17E-04,0,0,4,0.053030305,2.38E-05,0,13,purple
3222,Giuliana Olmos,,26,9,35,28,9,37,9,0.282817194,0.302894677,1.04E-04,3,0,4,0.068627454,1.15E-04,3,34,blue
3224,Chihiro Nunome,,36,55,91,39,64,103,9,0.327074703,0.361588437,4.60E-04,5,0,4,0.102111734,1.32E-04,0,103,green
3228,Katerina Bohmova,,59,66,125,62,79,141,9,0.308540813,0.342973799,1.04E-04,1,0,4,0.130991742,2.71E-04,17,124,red
3231,Ivana Jorovic,,56,25,81,58,26,84,9,0.307243284,0.336039366,7.12E-05,0,0,4,0.073456787,2.28E-04,2,82,purple
3232,Sun Jung Kim,,48,36,84,66,49,115,9,0.296990656,0.325403392,1.65E-04,5,0,4,0.134209558,1.97E-04,0,115,green
3233,Ao Gai,,55,43,98,59,46,105,9,0.327074703,0.358608476,7.26E-04,5,0,4,0.040951729,1.83E-04,0,105,green
3235,Daniela Degano,,12,16,28,14,24,38,9,0.302029987,0.32715218,1.52E-05,3,0,4,0.346560836,5.09E-05,0,38,blue
3236,Iulia Maria Ivascu,,3,8,11,3,8,11,9,0.279283391,0.298634661,1.10E-04,0,0,4,0.163636357,2.27E-05,0,11,purple
3237,Tornado Alicia Black,,19,14,33,19,14,33,9,0.290263283,0.315161405,5.06E-05,3,0,4,0.083669357,1.00E-04,2,31,blue
3241,Frances Altick,,10,6,16,10,6,16,9,0.263228651,0.279215186,1.13E-04,3,0,4,0.052380953,5.93E-05,0,16,blue
3243,Tina Tehrani,,17,33,50,18,33,51,9,0.319079591,0.348874054,3.67E-04,0,0,4,0.038775511,7.38E-05,0,51,purple
3244,Natalia Bogdanova,,3,9,12,3,9,12,10,0.277148681,0.301062065,2.76E-06,0,0,4,0.030303031,2.19E-05,0,12,purple
3246,Emily Webley Smith,,171,190,361,181,223,404,9,0.353353064,0.401595003,0.003653071,5,0,4,0.05118452,5.96E-04,3,401,green
3247,Sarah Tami Masi,,4,9,13,4,12,16,9,0.284824857,0.30370365,1.43E-05,3,0,4,0.051282052,2.68E-05,2,14,blue
3251,Paulina Luquin,,1,9,10,1,9,10,10,0.281589693,0.303505291,1.73E-06,3,0,1755,0.06666667,1.83E-05,0,10,blue
3254,Wan Ting Liu,,36,61,97,39,72,111,9,0.31162465,0.346336073,2.06E-04,5,0,4,0.153568566,1.36E-04,0,111,green
3260,Katarzyna Kawa,,96,86,182,105,94,199,9,0.331145988,0.369859105,7.68E-04,0,0,4,0.08388444,4.28E-04,0,199,purple
3261,Iuliana Oante,,5,11,16,5,12,17,9,0.288586252,0.310390016,5.46E-06,0,0,4,0.195238099,2.66E-05,0,17,purple
3262,Veronika Litvinskaya,,17,18,35,17,19,36,10,0.288382232,0.314921689,1.44E-04,4,0,4,0.033613447,8.22E-05,0,36,brown
3263,Aselya Arginbayeva,,2,21,23,2,21,23,9,0.310892347,0.338114127,1.26E-05,0,0,4,0.065217391,2.27E-05,0,23,purple
3264,Dinara Safina,,138,62,200,254,124,378,10,0.281354179,0.313009144,2.95E-05,1,0,4,0.343672454,0.002338782,378,0,red
3266,Risa Hasegawa,,15,28,43,16,30,46,9,0.307436252,0.33344164,1.91E-04,5,0,4,0.066202089,4.99E-05,0,46,green
3269,Maria Agustina De Carli,,16,22,38,17,29,46,8,0.300325173,0.322146262,2.43E-04,3,0,4,0.110360362,7.83E-05,0,46,blue
3271,Nikki Luttikhuis,,7,18,25,7,21,28,9,0.295484728,0.318041409,6.33E-04,0,0,4,0.050000001,3.23E-05,0,28,purple
3273,Zarah Razafimahatratra,,38,21,59,40,24,64,9,0.314892248,0.343237836,4.31E-04,0,0,4,0.035995159,1.72E-04,0,64,purple
3275,Samantha Stosur,,204,109,313,399,243,642,9,0.292203916,0.329803411,7.95E-05,1,0,4,0.282896698,0.003370766,613,29,red
3276,Gizem Melisa Ates,,1,15,16,1,16,17,9,0.298354662,0.320857487,5.60E-05,0,0,1766,0.087499999,2.97E-05,0,17,purple
3277,Natalie Pluskota,,15,23,38,16,25,41,9,0.298003166,0.32630924,4.46E-05,3,0,4,0.105105102,7.78E-05,0,41,blue
3280,Beatriz Magdalena Flores,,3,9,12,3,9,12,8,0.287417063,0.305889878,4.68E-05,3,0,4,0.060606062,2.66E-05,0,12,blue
3283,Marta Garcia Gausi,,3,12,15,3,13,16,9,0.28792424,0.308733077,5.09E-06,0,0,4,0.076190479,2.10E-05,0,16,purple
3287,Shuai Peng,,185,108,293,283,213,496,10,0.298330083,0.335869449,7.81E-05,1,0,4,0.279112071,0.00188791,455,41,red
3288,Ekaterina Tretyak,,13,13,26,14,14,28,9,0.293993994,0.316112084,2.39E-05,0,0,4,0.076666668,4.14E-05,0,28,purple
3289,Oceane Dodin,,75,48,123,78,51,129,9,0.31533853,0.348626554,1.84E-04,0,0,4,0.103203662,3.49E-04,8,121,purple
3294,Natalia Kolat,,62,61,123,64,66,130,9,0.32907563,0.363920262,8.40E-04,0,0,4,0.045487471,2.52E-04,0,130,purple
3295,Jazmin Britos,,12,25,37,13,29,42,8,0.30967293,0.335320298,3.69E-04,3,0,4,0.12184874,4.45E-05,0,42,blue
3296,Barbara Oliveira,,6,12,18,6,14,20,9,0.289353904,0.308473256,7.08E-05,3,0,4,0.169934645,2.81E-05,0,20,blue
3298,Josie Kuhlman,,20,17,37,21,19,40,10,0.283768116,0.308467581,1.80E-04,3,0,4,0.069819823,1.03E-04,0,40,blue
3299,Charlotte Rodier,,31,43,74,31,46,77,9,0.319142,0.352300128,9.95E-05,0,0,4,0.067197338,1.01E-04,0,77,purple
3301,Camille Pin,,113,99,212,142,130,272,10,0.296576795,0.333606207,1.23E-04,1,0,4,0.249554366,7.12E-04,124,148,red
3302,Nadege Vergos,,35,49,84,36,54,90,9,0.311684177,0.345165053,2.70E-04,4,0,4,0.066395663,1.47E-04,0,90,brown
3303,Iuliia Sandrakova,,6,16,22,6,16,22,9,0.29587766,0.322738136,4.73E-05,0,0,4,0.097402595,3.21E-05,0,22,purple
3304,Gyulnara Nazarova,,9,10,19,9,10,19,9,0.290074074,0.312899541,1.57E-05,0,0,4,0.052287582,4.76E-05,0,19,purple
3306,Virginia Bigliardi,,5,6,11,5,7,12,10,0.272671569,0.292430322,7.06E-06,3,0,4,0.218181819,4.13E-05,0,12,blue
3310,Alina Jerjomina,,5,5,10,5,5,10,10,0.265326034,0.286314428,9.02E-07,3,0,4,0.13333334,3.69E-05,0,10,blue
3315,Yoo Mi Jung,,9,13,22,10,13,23,10,0.276475572,0.300194319,6.89E-06,5,0,4,0.164502159,4.40E-05,0,23,green
3318,Libi Mesh,,8,21,29,8,22,30,9,0.309477145,0.336239684,5.96E-05,0,0,4,0.038359787,3.25E-05,0,30,purple
3325,Melissa Torres Sandoval,,54,66,120,57,80,137,9,0.3093989,0.344748366,3.24E-04,1,0,4,0.119236141,2.37E-04,20,117,red
3326,Simona Ionescu,,46,40,86,51,45,96,9,0.310793651,0.340673103,3.97E-04,0,0,4,0.079430379,1.64E-04,0,96,purple
3328,Barbara Haas,,111,50,161,130,54,184,9,0.327753599,0.361292783,4.54E-04,0,0,4,0.053818986,4.68E-04,4,180,purple
3329,Jordana Lujan,,16,35,51,18,41,59,8,0.316377973,0.344963276,1.38E-04,3,0,4,0.1875,6.95E-05,0,59,blue
3330,Derja Turhan,,3,9,12,3,9,12,9,0.290607932,0.313504953,3.03E-06,0,0,4,0.030303031,2.01E-05,0,12,purple
3338,Maria Zubkova,,1,10,11,1,11,12,9,0.281135321,0.298815999,7.96E-06,3,0,1799,0.009090909,2.06E-05,0,12,blue
3340,Tereza Smitkova,,95,72,167,110,84,194,9,0.318643406,0.354699564,1.92E-04,0,0,4,0.13854304,5.06E-04,36,158,purple
3341,Dinah Pfizenmaier,,141,87,228,158,96,254,9,0.323979085,0.361744897,4.63E-04,0,0,4,0.139837399,7.02E-04,36,218,purple
3346,Beatrice Capra,,35,40,75,36,44,80,9,0.311664332,0.343149878,9.45E-05,3,0,4,0.122535214,1.58E-04,5,75,blue
3347,Jing Jing Lu,,127,106,233,161,131,292,9,0.323721976,0.363996222,4.89E-04,5,0,4,0.113096818,5.97E-04,11,281,green
3349,Madrie Le Roux,,55,31,86,63,35,98,9,0.316931046,0.34475396,9.00E-04,0,0,4,0.031841651,2.58E-04,4,94,purple
3353,Orian Ben Haim,,3,7,10,3,10,13,9,0.285806037,0.304882939,5.92E-05,0,0,4,0.011111111,3.45E-05,0,13,purple
3354,Cristina Bucsa,,21,14,35,21,16,37,9,0.293236686,0.316846555,4.28E-05,0,0,4,0.110795453,8.15E-05,0,37,purple
3355,Angela Leweurs,,20,30,50,20,31,51,9,0.307474874,0.334822138,4.26E-04,0,0,4,0.037840135,7.55E-05,0,51,purple
3361,Aliaksandra Sasnovich,,129,64,193,147,71,218,9,0.319496116,0.354992136,3.23E-04,0,0,4,0.129237294,6.67E-04,27,191,purple
3362,Linda Berlinecke,,5,9,14,5,9,14,10,0.28208379,0.303008172,2.17E-06,0,0,4,0.032967035,3.03E-05,0,14,purple
3365,Aiko Yoshitomi,,6,9,15,6,9,15,9,0.279586475,0.300973945,7.70E-06,5,0,4,0.176190481,3.85E-05,0,15,green
3367,Sagarika Phadke,,2,17,19,2,18,20,9,0.292308611,0.314007572,5.91E-04,5,0,4,0.078431375,2.16E-05,0,20,green
3369,Ecaterina Vasenina,,5,10,15,5,10,15,10,0.275603851,0.295868719,6.33E-06,0,0,4,0.071428575,2.83E-05,12,3,purple
3370,Domenica Gonzalez,,23,18,41,23,18,41,9,0.303509425,0.329081343,1.95E-04,3,0,4,0.09512195,9.73E-05,7,34,blue
3373,Greta Mokrousova,,3,8,11,3,9,12,10,0.278758542,0.297058547,4.92E-05,0,0,4,0.027272727,2.53E-05,0,12,purple
3377,Tanja Ostertag,,68,75,143,68,82,150,9,0.32683448,0.364230832,7.10E-04,1,0,4,0.066339873,2.75E-04,2,148,red
3378,Sara Savarise,,10,20,30,10,22,32,9,0.311070158,0.338779529,6.85E-05,4,0,4,0.166666672,4.99E-05,0,32,brown
3379,Milena Zubkov,,9,36,45,9,38,47,9,0.32657282,0.357193768,4.41E-04,0,0,4,0.053535353,3.51E-05,0,47,purple
3382,Nicoleta Catalina Dascalu,,68,43,111,74,47,121,9,0.319558689,0.35182029,4.57E-04,0,0,4,0.055586081,2.33E-04,0,121,purple
3383,Carmen Blanco,,7,12,19,7,12,19,9,0.30334015,0.326659452,1.03E-04,3,0,4,0.076023392,4.98E-05,0,19,blue
3386,Khunpak Issara,,5,6,11,5,6,11,10,0.278188225,0.297952073,3.23E-06,5,0,4,0.236363634,2.80E-05,0,11,green
3388,Virginia Ruano Pascual,,70,60,130,78,87,165,9,0.279140055,0.310670671,1.86E-05,1,0,4,0.29768908,4.07E-04,112,53,red
3390,Julianna Barbosa Bacelar,,13,23,36,14,29,43,8,0.307784205,0.333719782,2.13E-04,3,0,4,0.205882356,6.05E-05,0,43,blue
3392,Conchita Martinez,,27,15,42,29,19,48,10,0.256820567,0.278781961,7.77E-07,1,0,4,0.402159244,1.94E-04,48,0,red
3394,Paula Zabala,,57,73,130,61,84,145,9,0.328722047,0.364445823,0.001366248,3,0,4,0.054258063,2.24E-04,1,144,blue
3395,Helene Scholsen,,45,47,92,45,51,96,9,0.330877383,0.362389383,5.47E-04,0,0,4,0.033197138,1.48E-04,0,96,purple
3400,Eri Hozumi,,91,80,171,116,98,214,9,0.324925324,0.362385897,6.16E-04,5,0,4,0.100264899,4.35E-04,3,211,green
3403,Anastasia Vovk,,2,17,19,2,17,19,9,0.303547067,0.327735136,2.17E-04,0,0,4,0.061403509,1.93E-05,0,19,purple
3407,Tessah Andrianjafitrimo,,18,17,35,19,17,36,9,0.302309783,0.327055466,7.21E-05,0,0,4,0.042857144,7.03E-05,1,35,purple
3412,Melisa Miranda Otarola,,63,52,115,73,68,141,9,0.323080985,0.356264734,0.001014652,3,0,4,0.074854523,3.00E-04,10,131,blue
3416,Ching Wen Hsu,,63,49,112,69,52,121,9,0.321997106,0.353715729,7.49E-04,5,0,4,0.049400344,2.28E-04,0,121,green
3420,Kristina Schmiedlova,,28,17,45,31,18,49,9,0.300601818,0.327855603,3.26E-05,0,0,4,0.086378738,1.33E-04,1,48,purple
3421,Chantal Skamlova,,145,76,221,150,84,234,9,0.334632212,0.371395334,0.001128145,0,0,4,0.048947167,5.34E-04,0,234,purple
3422,Jessica Failla,,9,7,16,9,8,17,9,0.278093398,0.296526015,3.42E-05,3,0,4,0.03809524,4.09E-05,0,17,blue
3423,Irini Papageorgiou,,4,17,21,4,18,22,9,0.305117497,0.32816447,2.29E-05,0,0,4,0.076190479,3.03E-05,0,22,purple
3424,Gabriela Pantuckova,,71,39,110,95,48,143,9,0.314124366,0.345073285,4.79E-04,0,0,4,0.068801343,4.23E-04,0,143,purple
3425,Ilka Csoregi,,23,21,44,24,22,46,9,0.303829682,0.328914749,8.43E-05,0,0,4,0.054587688,8.71E-05,0,46,purple
3426,Verena Meliss,,4,12,16,4,13,17,9,0.289063423,0.309809978,4.89E-06,0,0,4,0.050000001,2.23E-05,0,17,purple
3430,Shan Shan Li,,3,9,12,3,9,12,10,0.272717143,0.293407834,1.14E-04,5,0,4,0.045454547,2.76E-05,0,12,green
3438,Yvonne Neuwirth,,81,70,151,86,72,158,9,0.33110119,0.367393194,5.15E-04,0,0,4,0.066283524,3.02E-04,1,157,purple
3441,Ashmitha Easwaramurthi,,21,54,75,21,61,82,9,0.339129832,0.370984078,1.00E-03,5,0,4,0.029909911,1.16E-04,0,82,green
3442,Elena Bovina,,123,100,223,141,114,255,9,0.316010329,0.355006729,1.95E-04,1,0,4,0.179485932,6.18E-04,45,210,red
3445,Adriana Pereira,,8,14,22,8,14,22,9,0.290780563,0.314219969,3.70E-04,3,0,4,0.085714288,3.92E-05,9,13,blue
3448,Na Li,,185,70,255,353,154,507,10,0.28464267,0.317464128,5.11E-05,1,0,4,0.32482183,0.003024531,498,9,red
3449,Carla Mocete Talamantes,,2,12,14,2,13,15,9,0.29155995,0.311808535,5.05E-05,0,0,4,0.120879121,2.13E-05,0,15,purple
3450,Teresa Ferrer Lopez Cuervo,,17,14,31,17,15,32,9,0.287197841,0.311720577,6.59E-05,4,0,4,0.088669948,6.43E-05,0,32,brown
3451,Anna Maria Heil,,29,39,68,30,40,70,9,0.31621447,0.345922548,2.85E-04,0,0,4,0.049165934,1.27E-04,0,70,purple
3454,Camila Fuentes,,27,37,64,27,38,65,8,0.32235759,0.352560922,4.07E-04,3,0,4,0.034050178,1.07E-04,0,65,blue
3455,Katharina Hobgarski,,19,16,35,19,17,36,9,0.297731282,0.323766639,9.71E-05,0,0,4,0.044537816,8.18E-05,0,36,purple
3459,Martina Pavelec,,45,34,79,51,37,88,9,0.308365881,0.340192292,5.58E-04,4,0,4,0.087017544,1.90E-04,0,88,brown
3460,Lei Huang,,39,32,71,42,43,85,9,0.298457411,0.328481849,7.31E-05,5,0,4,0.131592423,1.35E-04,0,85,green
3461,Karishma Patel,,6,8,14,7,9,16,10,0.26526852,0.283351006,3.27E-06,5,0,4,0.204545453,2.86E-05,0,16,green
3463,Nadia Abdala,,46,52,98,48,55,103,9,0.336680652,0.369406505,6.81E-04,3,0,4,0.042217243,1.55E-04,1,102,blue
3464,Julija Gotovskyte,,8,17,25,8,17,25,9,0.291925095,0.3194061,1.31E-05,0,0,4,0.075000003,4.25E-05,4,21,purple
3468,Darina Sedenkova,,79,68,147,85,72,157,9,0.319683908,0.355404851,5.65E-04,0,0,4,0.068623051,3.28E-04,0,157,purple
3469,Lenka Jurikova,,165,112,277,188,137,325,9,0.334815321,0.375529128,0.001056275,0,0,4,0.085448816,7.46E-04,3,322,purple
3470,Lena Marie Hofmann,,123,95,218,128,103,231,9,0.340806238,0.380042236,0.00104071,0,0,4,0.052608576,4.04E-04,0,231,purple
3472,Giulia Meruzzi,,21,20,41,21,20,41,9,0.298493811,0.326464484,9.35E-05,4,0,4,0.116366364,1.00E-04,0,41,brown
3476,Barbara Kvelstein,,6,16,22,6,16,22,9,0.30557463,0.328935584,1.65E-04,3,0,4,0.030303031,3.83E-05,0,22,blue
3478,Marie Temin,,11,14,25,11,16,27,9,0.291126442,0.314791251,2.84E-04,0,0,4,0.046666667,5.57E-05,0,27,purple
3479,Aleksandra Srndovic,,47,55,102,48,59,107,9,0.315135518,0.350581659,2.30E-04,4,0,4,0.083161749,1.50E-04,0,107,brown
3480,Julie Coin,,262,185,447,314,233,547,9,0.338848124,0.386661478,0.002054575,1,0,4,0.108938105,0.001380803,48,499,red
3481,Antonella Serra Zanetti,,43,68,111,44,75,119,9,0.299993871,0.334964411,7.66E-05,1,0,4,0.177564099,2.02E-04,63,56,red
3482,Agnese Zucchini,,115,89,204,124,104,228,9,0.334609338,0.373475769,0.001361116,4,0,4,0.055855606,4.03E-04,0,228,brown
3483,Chelsey Gullickson,,16,12,28,16,13,29,10,0.27352481,0.298622339,1.86E-06,3,0,4,0.186153844,7.08E-05,1,28,blue
3484,Afroditi Latinopoulou,,8,45,53,8,48,56,9,0.33220224,0.364843783,2.44E-04,0,0,4,0.050527904,5.33E-05,0,56,purple
3487,Anne Kremer,,140,149,289,159,192,351,9,0.326943628,0.371084602,3.00E-04,1,0,4,0.190906286,7.16E-04,104,247,red
3488,Adnya Naik,,8,16,24,8,18,26,9,0.302085905,0.326773838,9.56E-05,5,0,4,0.108695649,5.09E-05,0,26,green
3490,Marina Danzini,,15,29,44,15,38,53,8,0.312201033,0.339120337,3.17E-04,3,0,4,0.0935518,1.02E-04,0,53,blue
3491,Elizabeth Begley,,1,9,10,1,9,10,9,0.271176112,0.292114402,4.27E-04,3,0,4,0.044444446,1.70E-05,0,10,blue
3492,Shiran Arol Wiegand,,3,18,21,4,20,24,9,0.30900827,0.33313642,2.44E-04,0,0,4,0.044736844,2.45E-05,0,24,purple
3494,Leticia Costas,,126,103,229,146,129,275,9,0.334129693,0.375146813,6.36E-04,4,0,4,0.113705374,5.40E-04,2,273,brown
3496,Soetkin Van Deun,,30,43,73,32,43,75,9,0.313822285,0.346761921,3.26E-04,0,0,4,0.057947688,1.18E-04,0,75,purple
3497,Dominika Cibulkova,,197,110,307,334,228,562,9,0.302571393,0.340652431,1.25E-04,1,0,4,0.253800571,0.002418038,481,81,red
3500,Kristina Movsesyan,,14,31,45,14,31,45,9,0.301806523,0.331687015,4.34E-04,0,0,4,0.066998892,5.91E-05,0,45,purple
3503,Casey Dellacqua,,207,118,325,278,172,450,9,0.310202788,0.350509185,3.91E-04,1,0,4,0.166060925,0.001283308,194,256,red
3504,Ornella Garavani,,5,5,10,5,6,11,9,0.259104383,0.274294307,4.31E-05,3,0,4,0.277777791,3.66E-05,0,11,blue
3505,Rocio De La Torre Sanchez,,117,92,209,140,101,241,9,0.347384856,0.385320622,0.001713736,0,0,4,0.05858073,4.47E-04,0,241,purple
3509,Astrid Waernes Garcia,,13,15,28,13,16,29,10,0.28937101,0.317444023,1.78E-04,4,0,4,0.08730159,6.13E-05,0,29,brown
3511,Diana Sumova,,72,48,120,78,59,137,9,0.322039474,0.355015403,4.16E-04,0,0,4,0.061784897,2.80E-04,0,137,purple
3513,Priscilla Hon,,9,14,23,9,15,24,10,0.291820675,0.316928353,5.26E-06,5,0,4,0.114718616,4.35E-05,0,24,green
3515,Asia Muhammed,,76,76,152,86,100,186,9,0.318125691,0.354353973,2.03E-04,3,0,4,0.143350288,3.63E-04,4,182,blue
3521,Kristy Frilling,,9,12,21,9,12,21,9,0.279347144,0.303348817,2.67E-05,3,0,4,0.06666667,4.38E-05,0,21,blue
3523,Isabel Rapisarda Calvo,,49,57,106,53,67,120,9,0.33605657,0.370738768,3.05E-04,0,0,4,0.075551435,1.58E-04,0,120,purple
3528,Sabrina Bamburac,,15,50,65,15,51,66,9,0.32920842,0.362370414,4.92E-04,0,0,4,0.03966346,4.74E-05,0,66,purple
3532,Anhelina Kalinina,,64,37,101,67,39,106,9,0.311228383,0.342537656,9.03E-05,0,0,4,0.111416154,3.26E-04,1,105,purple
3535,Teodora Mircic,,131,139,270,134,157,291,9,0.342307692,0.386136891,0.001171891,0,0,4,0.071813725,4.55E-04,3,288,purple
3536,Anna Turati,,11,16,27,11,17,28,9,0.294666506,0.319741395,3.12E-05,0,0,4,0.069800571,4.53E-05,0,28,purple
3537,Deborah Cruciani,,6,20,26,6,20,26,9,0.301360586,0.32831939,3.12E-05,0,0,4,0.083076924,3.04E-05,0,26,purple
3539,Xuanshuo Ou,,6,5,11,6,5,11,9,0.276584925,0.294522594,1.12E-05,5,0,4,0.127272725,3.11E-05,0,11,green
3550,Camila Bernal,,4,7,11,4,7,11,9,0.280757098,0.298775313,5.73E-05,3,0,4,0.118181817,3.45E-05,0,11,blue
3554,Nika Kovac,,9,19,28,9,19,28,9,0.3045859,0.331778216,7.07E-05,0,0,4,0.071428575,5.06E-05,0,28,purple
3557,Janja Kovacevic,,4,6,10,4,6,10,9,0.28141888,0.30055134,5.19E-06,0,0,4,0.077777781,2.93E-05,0,10,purple
3560,Mervana Jugic Salkic,,161,131,292,193,153,346,9,0.324430011,0.366219823,4.49E-04,1,0,4,0.138694853,7.87E-04,20,326,red
3562,Imane Maelle Kocher,,21,30,51,22,30,52,9,0.310438864,0.338765909,2.22E-04,0,0,4,0.048235293,9.04E-05,0,52,purple
3563,Katharina Holert,,26,33,59,26,34,60,9,0.319225251,0.349778848,1.08E-04,0,0,4,0.087114334,7.25E-05,0,60,purple
3566,Olesya Pervushina,,8,4,12,8,4,12,10,0.254114105,0.27017543,5.91E-05,0,0,4,0.13636364,5.23E-05,0,12,purple
3567,Josepha Adam,,33,46,79,37,48,85,9,0.322612535,0.356159995,3.83E-04,0,0,4,0.074846208,1.11E-04,0,85,purple
3568,Erika Takao,,116,94,210,172,135,307,9,0.323166304,0.362105323,5.12E-04,5,0,4,0.12664254,5.64E-04,8,299,green
3569,Ljubica Avramovic,,19,22,41,19,23,42,9,0.303452979,0.332280915,1.57E-04,0,0,4,0.064634144,6.10E-05,0,42,purple
3570,Alexandra Walters,,4,17,21,4,18,22,9,0.296828573,0.31723495,5.14E-05,0,0,4,0.035714287,3.00E-05,0,22,purple
3571,Theiviya Selvarajoo,,4,16,20,4,16,20,9,0.302160494,0.325242554,1.70E-04,5,0,4,0.068421051,3.59E-05,6,14,green
3572,Jeannine Prentner,,38,50,88,39,50,89,9,0.336356765,0.37005926,8.47E-04,0,0,4,0.040902872,1.34E-04,0,89,purple
3573,Julia Rosenquist,,5,8,13,5,8,13,9,0.284460716,0.305903335,3.21E-06,0,0,4,0.115384616,2.84E-05,0,13,purple
3574,Margarita Lazareva,,158,146,304,178,177,355,8,0.368654918,0.41021037,0.005349931,0,0,4,0.032378517,4.77E-04,0,355,purple
3575,Oleksandra Korashvili,,49,37,86,53,37,90,9,0.316746473,0.348034275,4.02E-04,0,0,4,0.03923009,1.97E-04,2,88,purple
3576,Macarena Rodriguez Capilla,,1,17,18,1,18,19,10,0.286391294,0.311160319,1.33E-06,4,0,4,0.088235296,1.81E-05,0,19,brown
3577,Katharina Gerlach,,8,12,20,8,12,20,10,0.290022515,0.315517535,5.42E-06,0,0,4,0.07631579,4.37E-05,0,20,purple
3579,Milagros Sequera,,81,56,137,92,64,156,9,0.290246072,0.323112911,2.27E-04,1,0,4,0.163604543,4.20E-04,47,109,red
3583,Jasmin Ladurner,,30,68,98,30,73,103,8,0.336726973,0.369944307,0.001191381,0,0,4,0.046671242,9.31E-05,0,103,purple
3586,Carolina Orsi,,8,12,20,8,14,22,9,0.291942506,0.317089028,5.93E-05,4,0,4,0.110526316,4.37E-05,0,22,brown
3589,Yue Yuan,,7,7,14,7,7,14,9,0.281515988,0.302216466,1.28E-05,5,0,4,0.082417585,3.36E-05,0,14,green
3591,Misaki Doi,,165,128,293,212,180,392,9,0.324236603,0.366054202,3.33E-04,1,0,4,0.185998663,9.56E-04,119,273,red
3593,Brianna Morgan,,11,11,22,11,11,22,9,0.288484206,0.31292832,8.93E-06,3,0,4,0.077922076,6.08E-05,0,22,blue
3597,Katya Krivoshapov,,3,11,14,4,11,15,9,0.292763158,0.312653988,1.20E-04,0,0,4,0.054945055,2.32E-05,0,15,purple
3599,Laura Vallverdu Zafra,,12,18,30,13,18,31,10,0.283735219,0.310928061,7.38E-05,4,0,4,0.097290643,6.73E-05,0,31,brown
3600,Leolia Jeanjean,,8,11,19,8,11,19,9,0.291681564,0.315285925,4.98E-06,0,0,4,0.105263159,4.31E-05,0,19,purple
3601,Xiao Zhou,,12,6,18,12,7,19,10,0.274352651,0.296018127,8.49E-06,5,0,4,0.287499994,6.19E-05,0,19,green
3610,Gaelle Widmer,,59,48,107,67,56,123,9,0.303039683,0.33541158,1.62E-04,1,0,4,0.108712874,2.46E-04,0,123,red
3616,Matea Mezak,,80,58,138,83,60,143,9,0.312300625,0.345820889,4.07E-04,0,0,4,0.072553292,3.13E-04,0,143,purple
3619,Vasilisa Davydova,,39,47,86,41,52,93,9,0.312440161,0.346182126,2.51E-04,0,0,4,0.072839506,1.22E-04,0,93,purple
3621,Aleksandra Wozniak,,219,131,350,285,192,477,9,0.312460105,0.352933671,4.28E-04,1,0,4,0.184655294,0.001559147,258,219,red
3624,Emily Stellato,,16,21,37,16,22,38,9,0.290815114,0.319609579,2.24E-05,4,0,4,0.105882354,7.21E-05,0,38,brown
3625,Manuela Esposito,,3,11,14,3,11,14,9,0.277604492,0.296921381,3.37E-06,3,0,4,0.115384616,2.20E-05,0,14,blue
3627,Beatrice Torelli,,12,12,24,12,12,24,9,0.291646806,0.314598878,1.58E-05,0,0,4,0.065217391,4.87E-05,0,24,purple
